Tournament,TeamName,Speakers
"Father Roger Guindon Cup 2025","MDU yay","allennatang;thomasbowes"
"Father Roger Guindon Cup 2025","NTU kayboon is our dog","waydeneo;raymondqiu"
"Father Roger Guindon Cup 2025","QDU Eleanor and Chidi","emmakelly;roberthowden"
"Father Roger Guindon Cup 2025","QDU giggity giggity goo","hannacavanagh;colmmcreynolds"
"Father Roger Guindon Cup 2025","QDU Goonicide","simonmackinnon;alexwang"
"Father Roger Guindon Cup 2025","QDU $Melania long position","willwu;balrajtoor"
"Father Roger Guindon Cup 2025","QDU Pibble lovers","angieivanov;aleynagibb"
"Father Roger Guindon Cup 2025","QDU She Hasa on my Diga until I Ee","sophieng;juliavandamme"
"Father Roger Guindon Cup 2025","Swing A","speaker;speaker"
"Father Roger Guindon Cup 2025","Swing B","speaker;speaker"
"Father Roger Guindon Cup 2025","tax exempt under 111(a)","anderscairnswoodruff;caitlinlaiyeemah"
"Father Roger Guindon Cup 2025","TRYING SO HARD NOT TO SMILE RN!!!","adambanihani;simonyu"
"Father Roger Guindon Cup 2025","UdQ ouate de phoque 🦭","isabellezhang;louisphilippebateman"
"Father Roger Guindon Cup 2025","UdQ The C.A.L.I.S.S. (Critical Ana","karenhouley;vincentdieumegarde"
"Father Roger Guindon Cup 2025","UWODS 240 Dollar Uber","aarianbhakoo;purushothmegarajah"
"Father Roger Guindon Cup 2025","UWODS Foster Children","jackyli;kylacoutts"
"Father Roger Guindon Cup 2025","UWODS Unc Status","edwardwang;arnavgandhi"
"Father Roger Guindon Cup 2025","Waterloo anti cube","elainezhao;tairamehta"
"Father Roger Guindon Cup 2025","Waterloo Borscht and Road Initiative","tedren;jonathanlyashko"
"Father Roger Guindon Cup 2025","Waterloo You let him eat the biohazard cream","ananyabose;advaitsangle"
"Father Roger Guindon Cup 2025","恭喜发财新年快乐","arpiyang;xiaokelu"
"FHDO x BBO BP 2022","An alcoholic and a drug addict walk","pauladjakovic;vladimirasuflaj"
"FHDO x BBO BP 2022","Baseball is just Aerial Hockey","ethancurry;diggerswaddle"
"FHDO x BBO BP 2022","benjamin and nathaniel","benjaminlung;nathanielyoon"
"FHDO x BBO BP 2022","BYU sex club","srishtinautiyal;ethanshurberg"
"FHDO x BBO BP 2022","Dialogy - Assata Shakur","haesolpark;arthurqu"
"FHDO x BBO BP 2022","Duox","marywu;winniegeng"
"FHDO x BBO BP 2022","Fallacy Factory","kolosmohacsi;andrasmeleg"
"FHDO x BBO BP 2022","Is this BP ?","muzammilgodil;deanchen"
"FHDO x BBO BP 2022","Karin &amp; Dror","karinmatkovski;droretlinger"
"FHDO x BBO BP 2022","KYP A","samuelchen;richardwang"
"FHDO x BBO BP 2022","KYP B","tararamachandran;arjunramachandran"
"FHDO x BBO BP 2022","Mediocre philosophers","ruihanxia;yiyunyang"
"FHDO x BBO BP 2022","No Breaks Just Vibes","stefanmilicescu;sachintissera"
"FHDO x BBO BP 2022","redacted","lanhadao;redacted"
"FHDO x BBO BP 2022","Redacted","redacted;redacted"
"FHDO x BBO BP 2022","Rio","klaus;jenniferfan"
"FHDO x BBO BP 2022","Seoul 1","suhyunlee;weonbinna"
"FHDO x BBO BP 2022","SISU Double Stars","eurusyuan;patrickxu"
"FHDO x BBO BP 2022","Stephen and Wanda","yahiasammouneh;mikobombeo"
"FHDO x BBO BP 2022","swing alpha","swingspeaker;swingspeaker"
"FHDO x BBO BP 2022","Swing Swing","redacted;redacted"
"FHDO x BBO BP 2022","Swing Team B2","speakerba;speakerbb"
"FHDO x BBO BP 2022","Swing Team B3","speakerba;speakerbb"
"FHDO x BBO BP 2022","Swing Team B4","speakerba;speakerbb"
"FHDO x BBO BP 2022","Tel-Aviv University A&amp;M","mayahollander;annieschwartz"
"FHDO x BBO BP 2022","The hACks","colin;abigail"
"FHDO x BBO BP 2022","The need for 3","jameslangmead;niamhweir"
"FHDO x BBO BP 2022","Tokyo A","atsukiito;takeshimatsuda"
"FHDO x BBO BP 2022","Tokyo Garden Dog","yuichimasaoka;rinakajitani"
"FHDO x BBO BP 2022","Tokyo Snowboy and Spacegirl","nasatsuchiya;yukisaito"
"FHDO x BBO BP 2022","We Hate Covid","cathydong;smartlee"
"FHDO x BBO BP 2022","Weizmann N&amp;R","navotsilberstein;roimakov"
"FHDO x BBO BP 2022","Whipped","peempuangmaha;sompoomsunpaweravong"
"FHDO x BBO BP 2022","Why is sabanci automating childbirt","robertraos;olgaenikeeva"
"Glasgow Ancients 2023","2 More Rounds of Sexual Tension?","alexmccreadie;izzieblackburn"
"Glasgow Ancients 2023","Aberdeen Civic Provisional Revolutionary Gov","calbirtley;robertferguson"
"Glasgow Ancients 2023","Aberdeen Neoliberal support network","iriskuriata;sibhiaravindan"
"Glasgow Ancients 2023","A Bisexual(&#x27;s) Nightmare","julienyerges;sharathnambiar"
"Glasgow Ancients 2023","Bucharest A","anacoman;valeriucarasel"
"Glasgow Ancients 2023","Bucharest B","theosimion;dragossassu"
"Glasgow Ancients 2023","Claremont DB","jasperdatta;benbrady"
"Glasgow Ancients 2023","Claremont SG","audreystrevey;graysonshaw"
"Glasgow Ancients 2023","Cummin Palm - Jack Off","jackpalmer;jackcummins"
"Glasgow Ancients 2023","Cute curly haired person at Teviot","esmethornhilldavis;zainabsardar"
"Glasgow Ancients 2023","EUDU Kafka, Esq","adammallis;domwestwood"
"Glasgow Ancients 2023","EUDU Minecraft, smonk, repeat","jamiebeverstock;ciandelahunty"
"Glasgow Ancients 2023","EUDU You can&#x27;t outscale brown people","ananyakrishna;navmohanty"
"Glasgow Ancients 2023","Glasgow Caledonian University A","josephhutchison;jackstanley"
"Glasgow Ancients 2023","Glasgow rules means we can speak fo","ananyavenkatesan;matildahandley"
"Glasgow Ancients 2023","GUU At The Point At Which...","isaacgilbert;colsonmerrill"
"Glasgow Ancients 2023","Oxford Thank you Jonah Hill","patrickrees;davidlogan"
"Glasgow Ancients 2023","Please &#x27;Enganche&#x27; with the diagonal","jamiesalemdalgety;benedictanslow"
"Glasgow Ancients 2023","Sheffield The Fantastic Duo","manminigunasekera;danielaachelus"
"Glasgow Ancients 2023","St Andrews Alexa play cardigan by Taylor Swift","parthpurpleargyllepandya;williamburgundybraidsmith"
"Glasgow Ancients 2023","St Andrews Only Here for the Ceilidh","owengoodacre;jackjillings"
"Glasgow Ancients 2023","St Andrews Speaks are just a number","freddieskerrett;samvitnagpal"
"Glasgow Ancients 2023","Stirling L + X","xaviertyndale;homoudmahadin"
"Glasgow Ancients 2023","TCD Hist meddlesome? more like meddletoomuch","danielawilliams;katyharrington"
"Glasgow Ancients 2023","TCD Hist PM","naomipanovka;marthamckinneyperry"
"Glasgow Ancients 2023","TCD Phil 99 problems but debating ain’t one","henriettavanni;yvonnefarrell"
"Glasgow Ancients 2023","TCD Phil Sailing Railing and Winning Glasgow","davidkelly;alfiedevinewright"
"Glasgow Ancients 2023","Thelma And Louise, Taking A Break","savannahmcnamara;sarahdewar"
"Glasgow Ancients 2023","The Most Anticipated Reunion Tour i","freddysimonnetlefevre;zainemansuralli"
"Glasgow Ancients 2023","This is great, just the three of us","paulabreyer;callumduffy"
"Glasgow Ancients 2023","Tom and Foolery","eoghanconnolly;tommilling"
"Glasgow Ancients 2023","UCD Lawsoc 2021 revenge tour","lucymcmanus;edwoodvine"
"Glasgow Ancients 2023","UCD LawSoc Oh Boy, I Sure Hope There Isn&#x27;t","niallmartin;stephanedebareid"
"Glasgow Ancients 2023","UCD L&amp;H Enjoying the cool weather before we","shanetully;robfitzpatrick"
"Glasgow Ancients 2023","UCD L&amp;H Only here for the hot accents","anaglushchenko;aoifedevlin"
"Glasgow Ancients 2023","UCD L&amp;H Someone pls tell Bev what halal is","adrianneward;aymanmemon"
"Glasgow Ancients 2023","UCL Bravehearts","abhaysuji;santiagojimenezrowe"
"Glasgow Ancients 2023","UCL Did you know that there&#x27;s a tunnel","stellastenou;judahpurwanto"
"Glasgow Ancients 2023","Umar &amp; Ted&#x27;s Excellent Adventure","umarbuckus;tedchang"
"Glasgow Ancients 2023","York The best york team","avvayardelmel;lilybrock"
"Glasgow Ancients 2024","Aberdeen Google who hosted EUDC in 2000","callumosterberger;graemeheathcote"
"Glasgow Ancients 2024","Aberdeen The Dark Knife Rises","calbirtley;helenwhalley"
"Glasgow Ancients 2024","Alright Dahhlin? Whats all this th","lucyyesiammurphy;alexyouaintmymuvvamccredie"
"Glasgow Ancients 2024","Armed Struggle is Our Response to","savannahmcnamara;benedictanslow"
"Glasgow Ancients 2024","Celtic Union A","dominicferris;fiachranolan"
"Glasgow Ancients 2024","Double Irish with a Dutch Sandwich","andycullinan;samwire"
"Glasgow Ancients 2024","EDS d^5y/dx^5","aniketgodbole;annacox"
"Glasgow Ancients 2024","ETH Zurich CT","teymouraldridge;annchantalgoutier"
"Glasgow Ancients 2024","EUDU All talking no head: start making","eoghanconnolly;ciandelahunty"
"Glasgow Ancients 2024","EUDU ⏚⟒⋏⏃bebadryl?⎅⍀⊬⌰👽","wurdaankashif;alexandrsusic"
"Glasgow Ancients 2024","EUDU Debate Meridian: The Evening Redne","domwestwood;adammallis"
"Glasgow Ancients 2024","EUDU Get Yakka’ed","esmethornhilldavis;francesdouglasthomson"
"Glasgow Ancients 2024","Georgia? I hardly even know her!","tommilling;georgiabentley"
"Glasgow Ancients 2024","Gracchus Minor and Rum Major","freddysimonnetlefevre;jackjillings"
"Glasgow Ancients 2024","GUU Character Actress Margo Martindale","emmachan;robynlawrence"
"Glasgow Ancients 2024","Hagelslag and Barfi","pjotrkoster;ananyakrishna"
"Glasgow Ancients 2024","High Performance Variance","sachintissera;danielawilliams"
"Glasgow Ancients 2024","KCL Anxious that our partner hates us","joshuastone;aurorazhang"
"Glasgow Ancients 2024","KCL What if we kissed in the Gardens o","kamilakawczak;joshkemp"
"Glasgow Ancients 2024","LSE Dishwasher &amp; Robber","arjungunalan;stefanmilicescu"
"Glasgow Ancients 2024","More recent than ancient","kierenschmidt;audenardelli"
"Glasgow Ancients 2024","no bank transfer fee, no age play","jackstanley;parthpandya"
"Glasgow Ancients 2024","Posh and Posher (you decide who’s","benjaminfrancis;lindleytrueblood"
"Glasgow Ancients 2024","Scotland is Ireland if we lost to","wajeehmaaz;jackwilliams"
"Glasgow Ancients 2024","Sheffield Diversity Hire Science Students","manminigunasekera;johannaissak"
"Glasgow Ancients 2024","St Andrews Ecce Homos","alastairbowyer;williamsmith"
"Glasgow Ancients 2024","St Andrews FM","freddieskerrett;myrakong"
"Glasgow Ancients 2024","St Andrews I have stolen your euros partner","agnesli;abbielewis"
"Glasgow Ancients 2024","Swing A","speaker;speaker"
"Glasgow Ancients 2024","Swing B","speaker;speaker"
"Glasgow Ancients 2024","Swing C","speaker;speaker"
"Glasgow Ancients 2024","TCD Hist Ava Murphy in brownface","ziyadanwer;rehanhaneef"
"Glasgow Ancients 2024","TCD Hist GMBallers on Tour","ellaeskola;benkieranglennon"
"Glasgow Ancients 2024","TCD Hist Who keeps letting MUNers into deba","katyharrington;amykennedy"
"Glasgow Ancients 2024","TCD Phil if we rage quit again palmer said","hennie;hilary"
"Glasgow Ancients 2024","TCD Phil Making Debating Misanderist Again","kittybeattie;marymccarthy"
"Glasgow Ancients 2024","TCD Phil Phella Wha u on abot","oisinbrown;davidkelly"
"Glasgow Ancients 2024","The Artists Formerly Known as Phil","jackpalmer;dylanmccarthy"
"Glasgow Ancients 2024","the invisible hand of the market i","marthamckinneyperry;jamiebeverstock"
"Glasgow Ancients 2024","The only reason we’re here is beca","craigmcdonald;zachgodleymcavoy"
"Glasgow Ancients 2024","UCD L&amp;H Collectively 6&#x27;4","donalobyrne;emmakelly"
"Glasgow Ancients 2024","UCD L&amp;H I like my men g(A)y, my ADHD unmed","shanetully;robfitzpatrick"
"Glasgow Ancients 2024","UCD L&amp;H LnH C &quot;Sexit&quot;","colemanhegarty;oisinpower"
"Glasgow Ancients 2024","UCL Hamza Nougat and Rick Astley","hamzanouman;ricktan"
"Glasgow Ancients 2024","UoL ted and umar from wish","arjunraman;rohancampion"
"Glasgow Ancients 2024","Warwick A","yitxiang;zacharytoo"
"Glasgow Ancients 2024","world building mentoe masters","lylabrown;davidwu"
"Glasgow Ancients 2024","York A","lilybrock;ethanreuter"
"Glasgow Ancients 2024","York paradox players","davidchu;owenwarburton"
"Glasgow Ancients 2025","6th time lucky","zainabsardar;jamiebeverstock"
"Glasgow Ancients 2025","Aberdeen forcing all our novices to watch &#x27;","calbirtley;stanleywilcox"
"Glasgow Ancients 2025","Aberdeen Helen speaking badly is a recessio","luccaellery;helenwhalley"
"Glasgow Ancients 2025","A twink and a redhead","callumhendry;sophiehannigan"
"Glasgow Ancients 2025","Bristol Hop, skip, jump","bluparsons;chrislai"
"Glasgow Ancients 2025","Bristol Nikhil&#x27;s just here to bring the av","nikhilakappuram;aimeemorris"
"Glasgow Ancients 2025","Call us Alan Turing the way we dec","ziyadanwer;katiekiely"
"Glasgow Ancients 2025","Cambridge agnosticism for the win","anthonygong;aliceli"
"Glasgow Ancients 2025","Edinford: Part 2","theocunningham;luyandamadliwa"
"Glasgow Ancients 2025","EUDU Lovers or Cousins? Why not both","wurdaankashif;alishbairfan"
"Glasgow Ancients 2025","EUDU sleep schedule cooked but we&#x27;re st","kategardner;rubymcintee"
"Glasgow Ancients 2025","EUDU The Wife and the Mistress","aymaansheikh;eliferrell"
"Glasgow Ancients 2025","Every good team needs one Eeyore a","noraflynnmciver;williamsmith"
"Glasgow Ancients 2025","Glasgow EUDC Trauma Bonding","genevaroy;jackstanley"
"Glasgow Ancients 2025","GUU a","amysimmons;zoemcfadyen"
"Glasgow Ancients 2025","GUU The Right Hon and her bitch","sophiaalvi;isaacgilbert"
"Glasgow Ancients 2025","idk bruh we’re men we just say thi","lovromarusic;frasermcconachie"
"Glasgow Ancients 2025","just two ESL speakers","naomiang;joshualow"
"Glasgow Ancients 2025","Kardi B and Meagan Markle from Tem","keerthanabathula;meagantam"
"Glasgow Ancients 2025","KCL Inner Temple IV Redemption","henryclementjones;aurorazhang"
"Glasgow Ancients 2025","KCL Pillow Princess Discord Kittens","rachelsoon;jasonpocock"
"Glasgow Ancients 2025","KCL Vaulting to Shagfest","selvanpremanandhan;ahmerhussain"
"Glasgow Ancients 2025","Lancaster Class Action Cougars","tommcclatchey;callumsmith"
"Glasgow Ancients 2025","Liverpool Is loving Irn Bru cultural appropr","chrisiepullin;peterharris"
"Glasgow Ancients 2025","Liverpool Quip Queens","mahisharma;katiekelly"
"Glasgow Ancients 2025","LSE Sachin and Stefan from Temu","rayaanalykhan;micheleliu"
"Glasgow Ancients 2025","NDU A","oscarstanley;alexbanks"
"Glasgow Ancients 2025","NDU B","sebmagnago;jaredwebb"
"Glasgow Ancients 2025","Only running positive cases at thi","zachgodleymcavoy;josephlewis"
"Glasgow Ancients 2025","Rob&#x27;s in America so he&#x27;s the best","shanetully;andycullinan"
"Glasgow Ancients 2025","St Andrews My partner got banned. Good thing","owengoodacre;laurencedunkley"
"Glasgow Ancients 2025","St Andrews Only sad cunts debate on their bir","freddysimonnetlefevre;miyaturner"
"Glasgow Ancients 2025","St Andrews Parth and William’s failed pet pro","abbielewis;myrakong"
"Glasgow Ancients 2025","swing 1","swinglow;sweetchariot"
"Glasgow Ancients 2025","swing 2","hawktuah;chickenjockey"
"Glasgow Ancients 2025","swing 3","swingingmywayintoyourhearts;swingingandswervingattheceilidh"
"Glasgow Ancients 2025","TCD Hist Ava Murphy and Ava Murphy","avamurphy;katyharrington"
"Glasgow Ancients 2025","TCD Hist loser gets sent to scotland","aoifemclaughlin;ritvikkumar"
"Glasgow Ancients 2025","TCD Phil First time speaking together - how","kittybeattie;jamesodowd"
"Glasgow Ancients 2025","TCD Phil Proper Meath Men","harveycallaghan;bennettlane"
"Glasgow Ancients 2025","TCD Phil she didn’t want to speak with him","adriannamazur;niallomeara"
"Glasgow Ancients 2025","This Team Has Been Funded by Oreo™","ananyavenkatesan;callumduffy"
"Glasgow Ancients 2025","tiss and tism, you should have vot","sachintissera;stefanmilicescu"
"Glasgow Ancients 2025","Tom has turned to the dark side (T","oliviaarbour;tommilling"
"Glasgow Ancients 2025","UCD LawSoc McDermott and McDermott on Contrac","louisjahnwigen;cathalshiel"
"Glasgow Ancients 2025","UCD LawSoc pushing (the motion) down and pray","lexiduffy;emmaflanagan"
"Glasgow Ancients 2025","UCD L&amp;H On that pint!🍻","judithbellmunt;noahmullenclarke"
"Glasgow Ancients 2025","UCD L&amp;H The A Team","aymanmemon;abigailmcnamara"
"Glasgow Ancients 2025","UCL Can you feel the Kenergy?","navdhaliwal;santiagojimenezrowe"
"Glasgow Ancients 2025","UCL He can’t get a date and She can’t","estherluscher;jayooi"
"Glasgow Ancients 2025","Whitest european + whitest african","joshuastone;lauraserafinepilmark"
"Glasgow Ancients 2025","Willy &amp; GodBalls: Perfect Dicks","aniketgodbole;jackwilliams"
"Glasgow Summer Cup 2023","Aberdeen She&#x27;s everything, he&#x27;s just Cal","helenwhalley;calbirtley"
"Glasgow Summer Cup 2023","ASDV Bonaparte Balkan Girls","irinachicus;oananitu"
"Glasgow Summer Cup 2023","BDU democratic principles disguised as","ingapeters;gretamulverstedt"
"Glasgow Summer Cup 2023","BDU utilitarian arguments disguised as","emmahansen;manuelenglert"
"Glasgow Summer Cup 2023","Bucharest A","anacoman;valeriucarasel"
"Glasgow Summer Cup 2023","Budapest The People","doragnadig;mateosvath"
"Glasgow Summer Cup 2023","Cambridge A(nalysis lacking)","mayahollander;dharanishashidaran"
"Glasgow Summer Cup 2023","Cambridge karen is this still part of your d","leeweikang;karenchen"
"Glasgow Summer Cup 2023","Can&#x27;t top tab when you&#x27;re a bottom","jiaodeng;julianzhang"
"Glasgow Summer Cup 2023","Cardiff Slavic! at the Disco","mikolajjablonski;livmisztowt"
"Glasgow Summer Cup 2023","Cornell this is my mental health prep comp","elipallrand;ramorfanel"
"Glasgow Summer Cup 2023","Don&#x27;t Cross the Border","hamzanouman;ahanthakur"
"Glasgow Summer Cup 2023","drinking mogu mogu while riding au","tejassubramaniam;bealegaspi"
"Glasgow Summer Cup 2023","DTU A","vanshchadha;himannayak"
"Glasgow Summer Cup 2023","Duke Round 2","matthazell;sebastiandelorenzo"
"Glasgow Summer Cup 2023","Dukh Dard Debate","hishahkhalishah;bob"
"Glasgow Summer Cup 2023","Dylan asks another Indian partner","shauryachandravanshi;dylanmccarthy"
"Glasgow Summer Cup 2023","EUDU B(asic, safe, vanilla sex @guu)","navmohanty;zainabsardar"
"Glasgow Summer Cup 2023","Exeter EXEtra - Ordinary","isobelllewellynjones;matthewgaston"
"Glasgow Summer Cup 2023","Exeter Inferiority complEXE","elliemiddleton;scottlockie"
"Glasgow Summer Cup 2023","GUU A(bsolutely can&#x27;t reference it)","emmawalker;josephhutchison"
"Glasgow Summer Cup 2023","GUU C(an’t talk about that one thing)","rheaabraham;harveyolden"
"Glasgow Summer Cup 2023","GUU D(on’t even think about mentioning","patrickstewart;ellaclayton"
"Glasgow Summer Cup 2023","Haifa Too many comps, not enough names","pelimeir;amitaiwagner"
"Glasgow Summer Cup 2023","Hart House bon appetit","maxwilliams;adambanihani"
"Glasgow Summer Cup 2023","Hist A (Equity&#x27;s Version)","jackwilliams;danielawilliams"
"Glasgow Summer Cup 2023","IIT Bombay South South Co-Operation","sharunnikeshg;nayantara"
"Glasgow Summer Cup 2023","Imperial A(nother weekend)","matthewhamer;emmanuellali"
"Glasgow Summer Cup 2023","Imperial Principled Wankers","daanishsonawala;laurahallmark"
"Glasgow Summer Cup 2023","In the counterfactual chair, we wo","omeshdhardwivedi;samwatkins"
"Glasgow Summer Cup 2023","Keio kawaii debaters","natsumisadaoka;reaokamoto"
"Glasgow Summer Cup 2023","LSE Brown Man shows White Boy what rea","sachintissera;stefanchristianmilicescu"
"Glasgow Summer Cup 2023","LSE RIP Arthur you’d have enjoyed euro","cherryyu;benjaminjspeth"
"Glasgow Summer Cup 2023","Meeples","harukasawazaki;tetsushikajihara"
"Glasgow Summer Cup 2023","NMIMS Hate shitty foreign accents","mohanishtatiya;juhiagarwal"
"Glasgow Summer Cup 2023","Princeton Kashmiri Pulao","kaustubhjain;sheryarahmadfazal"
"Glasgow Summer Cup 2023","Princeton Pensive Meerkats","marianaicazadiaz;emilypaulin"
"Glasgow Summer Cup 2023","Queen&#x27;s sheeping","raymondqiu;clairechen"
"Glasgow Summer Cup 2023","Reaff to Chicago to chill with the","ahmadhoward;mattmauriello"
"Glasgow Summer Cup 2023","Shevchenko","igorkazmirchuk;yelyzavetashevchenko"
"Glasgow Summer Cup 2023","St Andrews A(ll quarterbacks will break their","parthpandya;williamsmith"
"Glasgow Summer Cup 2023","St Andrews (-B ± √(B² - 4ac) )/2a","jackjillings;owengoodacre"
"Glasgow Summer Cup 2023","Stanford Average American moment","dilandesir;haileydemars"
"Glasgow Summer Cup 2023","Sunway refugee seeks asylum at LSE","dungnguyen;rohansubagaran"
"Glasgow Summer Cup 2023","Sussy Simps","freddysimonnetlefevre;alexandrsusic"
"Glasgow Summer Cup 2023","Swing 1","speaker;speaker"
